Departure Time,Flyby Time,Arrival Time,Distance of Flyby to Jupiter,Delta V,Status Saturn crossed,Crossing distance S/C-Saturn,Entry Angle of Flyby
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,204463.99302928412,-0.10224999999999997
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,181645.2862000439,-0.10229999999999996
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,159326.43796250923,-0.10234999999999995
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,137750.62087084338,-0.10239999999999995
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,117328.45667702565,-0.10244999999999994
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,98778.08977121138,-0.10249999999999994
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,83358.64660706975,-0.10254999999999993
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,73079.56744386743,-0.10259999999999993
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,70235.22089268557,-0.10264999999999992
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,75668.690921498,-0.10269999999999992
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,87857.35237243636,-0.10274999999999991
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,104462.79043386603,-0.1027999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,123719.15387208639,-0.1028499999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159200,6.84820649423532,True,144571.0043676212,-0.1028999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,166369.03287777363,-0.10294999999999989
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,188650.1891964239,-0.10299999999999988
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,211422.57447233394,-0.10304999999999988
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,234543.1432045213,-0.10309999999999987
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,257918.27107137718,-0.10314999999999987
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,281484.54338672734,-0.10319999999999986
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,305197.6809333759,-0.10324999999999986
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,329025.92751794256,-0.10329999999999985
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,352945.96660535753,-0.10334999999999984
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,376940.32036851766,-0.10339999999999984
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,400995.6457217788,-0.10344999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,425101.5893016778,-0.10349999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,449250.0002380929,-0.10354999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,473434.37763330515,-0.10359999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,497649.47547100513,-0.10364999999999981
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159200,6.84820649423532,True,521891.015273661,-0.1036999999999998
